city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
Lisbon,atypical,75451e2c-d711-4d97-9268-67da5bfa3063,-0.22047972679138184,2017,0.0,0.9962603251139323,drive
Lisbon,atypical,21daaeca-0cfc-411a-a2d3-d51e045e4b60,-0.2126891016960144,2012,0.0,0.0,walk
Maseru,characteristic,6b363914-30bd-4135-b406-a3c2363cf94e,0.5179077386856079,2017,0.3130727986865895,0.015021353311581704,drive
Maseru,characteristic,8562a3d1-7e42-439a-845b-05fd4a644122,0.5177083015441895,2017,0.36290750495023877,0.04731392926011725,drive
Maseru,characteristic,37d37868-08f6-4ee3-abdc-85bc242739aa,0.5164686441421509,2018,0.20675252258425614,0.07200546102221549,drive
Maseru,characteristic,c259f7f7-4b01-4369-8726-8114e57f10a6,0.5149728655815125,2020,0.31147764994037835,0.0,drive
Maseru,characteristic,4ade0546-3ad2-4221-bb89-317bca129c89,0.5118532180786133,2015,0.3705881757165558,0.0,drive
Maseru,characteristic,74c94aa3-becf-4695-b4e8-a6efce03d179,0.5116541385650635,2015,0.3770317311807999,0.013689445793355277,drive
Maseru,atypical,742ffc19-1772-4144-a0cc-a734ca308cd0,-0.3520352244377136,2017,0.44936177840993413,0.04296883609599699,drive
Maseru,atypical,ef38df48-cfe6-4aea-8620-cc2dea03917c,-0.3229715824127197,2018,0.0,0.8659594556078096,drive
Maseru,atypical,44f596b1-1127-47da-b718-36e4ac22749a,-0.266046404838562,2020,0.0,0.0,
Maseru,atypical,64a739fd-5540-47c8-a363-5f5a384ee507,-0.26434290409088135,2016,0.36626379877597615,0.009464609435842413,drive
Maseru,atypical,f1e84abf-d7ca-4325-aece-7553c44b55d0,-0.24640434980392456,2018,0.1386650454470895,0.0191057429186639,drive
Maseru,atypical,44ec27e1-dadc-43c7-8e48-fc592f0a26de,-0.2428267002105713,2018,0.13910410214673022,0.004662611379467069,drive
Melbourne,characteristic,9f74dc8c-11c9-4683-989b-0ba0596f23f2,0.5219738483428955,2020,0.2043780199035826,0.16450911904559384,drive
Melbourne,characteristic,00c34455-796c-4c54-85b8-8b3183edcc5e,0.5205594897270203,2019,0.23465670114811868,0.1998365920200068,drive
Melbourne,characteristic,8d4826e7-baab-4d95-b507-2e60677a9135,0.5193381905555725,2020,0.15358073262799724,0.12899011111701844,drive
